מזהה,סוג,"מק""ט",Name,מחיר רגיל,Categories,פורסם,האם מומלץ?,נראות בקטלוג,תיאור קצר,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,Tax status,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,משקל (kg),אורך (cm),רוחב (cm),גובה (cm),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,תגיות,Shipping class, תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,,,
5131,simple,,שרשרת דגלים לקישוט מפרץ ההרפתקאות,9.9,בנים > מפרץ ההרפתקאות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,151,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5132,simple,,שקיות הפתעה מפרץ ההרתפקאות,7.9,בנים > מפרץ ההרפתקאות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,152,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5133,simple,,כוסות מפרץ ההרפתקאות,9.9,בנים > מפרץ ההרפתקאות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,153,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,מטוסי על,,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,154,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,פריט,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,155,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5136,simple,,צלחת מטוסי על ,13.9,בנים > מטוסי על,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,156,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5137,simple,,צלחות קרטון מטוסי על,9.9,בנים > מטוסי על,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,157,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5138,simple,,מפיות מטוסי על,13.9,בנים > מטוסי על,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,158,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5139,simple,,מפת מטוסי על,12.9,בנים > מטוסי על,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,159,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5140,simple,,כרזות קישוט מטוסי על,18.9,בנים > מטוסי על,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,160,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5141,simple,,כרזת יום הולדת  מטוסי על,4.9,בנים > מטוסי על,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,161,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,מכוניות מירוץ,,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,162,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,פריט,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,163,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5144,simple,,צלחות ספידי- מכונית מרוץ ,9.9,בנים > מכוניות מירוץ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,164,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5145,simple,,צלחות ספידי- מכונית מרוץ ,9.9,בנים > מכוניות מירוץ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,165,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5146,simple,,כוסות ספידי- מכוניות מרוץ,9.9,בנים > מכוניות מירוץ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,166,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5147,simple,,מפיות ספידי- מכונית מרוץ,13.9,בנים > מכוניות מירוץ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,167,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,ספיידרמן,,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,168,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
,,,פריט,מחיר,,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,169,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5150,simple,,צלחות ספיידרמן מרובעת,17.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,170,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5151,simple,,צלחות ספיידרמן מרובעת,13.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,171,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5152,simple,,צלחות ספיידרמן מרובעת,17.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,172,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5153,simple,,צלחות ספיידרמן עגולות ,13.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,173,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5154,simple,,מפיות ספיידרמן כחול,14.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,174,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5155,simple,,מפיות ספיידרמן ירוק,13.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,175,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5156,simple,,כוסות ספיידרמן,9.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,176,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5157,simple,,מנשפים ספיידרמן,10.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,177,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5158,simple,,דלי פופקורן ספיידרמן בינוני ,12,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,178,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5159,simple,,דלי פופקורן ספיידרמן גדול ,15,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,179,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5160,simple,,מפת שולחן ספיידרמן,14.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,180,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5161,simple,,שקיות הפתעה ספיידרמן,7.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,181,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5162,simple,,כרזות קישוט ספיידרמן,18.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,182,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5163,simple,,קופסאות פוקפורן ספיידרמן,9.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,183,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
5164,simple,,כרזת יום הולדת  ספיידרמן,4.9,בנים > ספיידרמן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,https//celebrationbyorel.com/wpcontent/uploads/2019/08/מפיות_003.jpg,,,,,,,,,184,"{""total""0,""to_translate""{""en""27,""he""27}}",1,1
